Probe_Set_ID;Transcript_ID;Gene_Title;Gene_Symbol;SOM_cluster;Expression_pattern;Develoment_relation
227276_at;Hs.33033.0;plexin domain containing 2;PLXDC2;c21;UP;D
227251_at;Hs.284294.1;WD repeat domain 22;WDR22;c21;UP;
227219_x_at;Hs.134707.0;microtubule-associated protein 1 light chain 3 alpha;MAP1LC3A;c21;UP;
227210_at;Hs.12699.0;CDNA FLJ32568 fis, clone SPLEN2000098;---;c21;UP;
226709_at;Hs.31141.0;roundabout, axon guidance receptor, homolog 2 ;ROBO2;c21;UP;
;;(Drosophila);;;;
226656_at;Hs.155481.1;cartilage associated protein;CRTAP;c21;UP;
226618_at;Hs.75893.3;similar to CG4502-PA;FLJ25076;c21;UP;
226506_at;Hs.23136.0;thrombospondin, type I, domain containing 4;THSD4;c21;UP;
226382_at;Hs.8087.3;hypothetical protein LOC283070;LOC283070;c21;UP;
226056_at;Hs.300670.0;Cdc42 GTPase-activating protein;CDGAP;c21;UP;
226014_at;Hs.7811.3;Eukaryotic translation initiation factor 3, subunit 5 ;EIF3S5;c21;UP;D
;;epsilon, 47kDa;;;;
225996_at;Hs.21380.0;LON peptidase N-terminal domain and ring finger 2;LONRF2;c21;UP;
225964_at;Hs.7424.0;ZXD family zinc finger C;ZXDC;c21;UP;
225962_at;Hs.49657.1;zinc and ring finger 1;ZNRF1;c21;UP;
225941_at;Hs.21415.1;eukaryotic translation initiation factor 4E family ;EIF4E3;c21;UP;
;;member 3;;;;
225511_at;Hs.242407.1;G protein-coupled receptor, family C, group 5, member B;GPRC5B;c21;UP;
225271_at;Hs.284181.0;transmembrane protein 63B;TMEM63B;c21;UP;
225119_at;Hs.164478.2;chromatin modifying protein 4B;CHMP4B;c21;UP;
225076_s_at;Hs.200317.1;zinc finger, NFX1-type containing 1;ZNFX1;c21;UP;
224374_s_at;g13661555;elastin microfibril interfacer 2;EMILIN2;c21;UP;
223854_at;g4406582;protocadherin beta 10;PCDHB10;c21;UP;D
223835_x_at;g12804736;orthopedia homeobox;OTP;c21;UP;D
223654_s_at;g13278791;bruno-like 4, RNA binding protein (Drosophila);BRUNOL4;c21;UP;D
223613_at;g12653384;ubiquinol-cytochrome c reductase, 6.4kDa subunit;UQCR;c21;UP;
223422_s_at;Hs.93589.0;Rho GTPase activating protein 24;ARHGAP24;c21;UP;D
223325_at;g4406606;thioredoxin domain containing 11;TXNDC11;c21;UP;
222908_at;Hs.293907.0;family with sequence similarity 38, member B;FAM38B;c21;UP;
222455_s_at;g11036539;parvin, alpha;PARVA;c21;UP;
222301_at;Hs.323838.0;Chromosome 1 open reading frame 61;C1orf61;c21;UP;
221951_at;Hs.28974.0;transmembrane protein 80;TMEM80;c21;UP;
221511_x_at;Hs.82506.0;cell cycle progression 1;CCPG1;c21;UP;
221127_s_at;g5454007;regulated in glioma;RIG;c21;UP;
221041_s_at;g6912665;solute carrier family 17 (anion/sugar transporter), ;SLC17A5;c21;UP;
;;member 5;;;;
220945_x_at;g8922334;MANSC domain containing 1;MANSC1;c21;UP;
220757_s_at;g13376853;UBX domain containing 1;UBXD1;c21;UP;
220173_at;g13376590;chromosome 14 open reading frame 45;C14orf45;c21;UP;
219802_at;g13376278;hypothetical protein FLJ22028;FLJ22028;c21;UP;
219659_at;Hs.130489.0;ATPase, aminophospholipid transporter-like, Class I, ;ATP8A2;c21;UP;
;;type 8A, member 2;;;;
219501_at;g8922226;ecto-NOX disulfide-thiol exchanger 1;ENOX1;c21;UP;
219295_s_at;g7019482;procollagen C-endopeptidase enhancer 2;PCOLCE2;c21;UP;
219225_at;g13375718;piggyBac transposable element derived 5;PGBD5;c21;UP;
219144_at;g13128967;dual specificity phosphatase 26 (putative);DUSP26;c21;UP;
218952_at;g7019518;proprotein convertase subtilisin/kexin type 1 inhibitor;PCSK1N;c21;UP;
218858_at;g12232472;DEP domain containing 6;DEPDC6;c21;UP;
218794_s_at;g8923474;thioredoxin-like 4B;TXNL4B;c21;UP;
218692_at;g8923340;hypothetical protein FLJ20366;FLJ20366;c21;UP;
218632_at;g13375804;HECT domain containing 3;HECTD3;c21;UP;
218273_s_at;g8923959;protein phosphatase 2C, magnesium-dependent, ;PPM2C;c21;UP;
;;catalytic subunit;;;;
217992_s_at;g13443015;EF-hand domain family, member D2;EFHD2;c21;UP;
217456_x_at;Hs.181392.1;major histocompatibility complex, class I, E;HLA-E;c21;UP;
217363_x_at;Hs.247783.0;---;---;c21;UP;
216840_s_at;Hs.323511.1;laminin, alpha 2 (merosin, congenital muscular ;LAMA2;c21;UP;D
;;dystrophy);;;;
216604_s_at;Hs.22891.3;solute carrier family 7 (cationic amino acid transporter, ;SLC7A8;c21;UP;D
;;y+ system), member 8;;;;
216347_s_at;Hs.6162.1;protein phosphatase 1, regulatory (inhibitor) subunit 13B;PPP1R13B;c21;UP;D
216267_s_at;Hs.91566.1;transmembrane protein 115;TMEM115;c21;UP;
215707_s_at;Hs.74621.2;prion protein (p27-30) (Creutzfeldt-Jakob disease, ;PRNP;c21;UP;
;;Gerstmann-Strausler-Scheinker syndrome, ;;;;
;;fatal familial insomnia);;;;
215342_s_at;Hs.242271.2;RAB GTPase activating protein 1-like;RABGAP1L;c21;UP;
215311_at;Hs.185701.0;MRNA full length insert cDNA clone EUROIMAGE ;---;c21;UP;
;;21920;;;;
214723_x_at;Hs.44566.1;KIAA1641;KIAA1641;c21;UP;
214279_s_at;Hs.243960.2;NDRG family member 2;NDRG2;c21;UP;D
213990_s_at;Hs.32539.1;p21(CDKN1A)-activated kinase 7;PAK7;c21;UP;D
213960_at;Hs.13223.0;CDNA FLJ37610 fis, clone BRCOC2011398;---;c21;UP;
213845_at;Hs.301676.0;glutamate receptor, ionotropic, kainate 2;GRIK2;c21;UP;D
213836_s_at;Hs.279937.1;WD repeat domain, phosphoinositide interacting 1;WIPI1;c21;UP;
213661_at;Hs.55044.0;regeneration associated muscle protease;DKFZP586H2123;c21;UP;
213541_s_at;Hs.279477.0;v-ets erythroblastosis virus E26 oncogene homolog ;ERG;c21;UP;D
;;(avian);;;;
213438_at;Hs.7309.0;neurofascin homolog (chicken);NFASC;c21;UP;
213411_at;Hs.256398.0;"MRNA; cDNA DKFZp434E0528 (from clone ";---;c21;UP;
;;DKFZp434E0528);;;;
213338_at;Hs.35861.0;transmembrane protein 158;TMEM158;c21;UP;
213308_at;Hs.12696.0;SH3 and multiple ankyrin repeat domains 2;SHANK2;c21;UP;
213217_at;Hs.2352.0;adenylate cyclase 2 (brain);ADCY2;c21;UP;
213208_at;Hs.196275.0;KIAA0240;KIAA0240;c21;UP;
213156_at;Hs.16193.0;Homo sapiens, clone IMAGE:4214654, mRNA;---;c21;UP;
213125_at;Hs.43658.0;olfactomedin-like 2B;OLFML2B;c21;UP;
213096_at;Hs.6360.0;transmembrane and coiled-coil domain family 2;TMCC2;c21;UP;
213066_at;Hs.26951.0;RUN and SH3 domain containing 2;RUSC2;c21;UP;
212989_at;Hs.153716.0;sphingomyelin synthase 1;SGMS1;c21;UP;D
212811_x_at;Hs.286049.2;solute carrier family 1 (glutamate/neutral amino acid ;SLC1A4;c21;UP;
;;transporter), member 4;;;;
212805_at;Hs.23311.0;KIAA0367;KIAA0367;c21;UP;D
212642_s_at;Hs.75063.0;human immunodeficiency virus type I enhancer ;HIVEP2;c21;UP;
;;binding protein 2;;;;
212573_at;Hs.167115.0;endonuclease domain containing 1;ENDOD1;c21;UP;
212510_at;Hs.82432.0;glycerol-3-phosphate dehydrogenase 1-like;GPD1L;c21;UP;
212427_at;Hs.3852.1;KIAA0368;KIAA0368;c21;UP;
212314_at;Hs.49500.0;KIAA0746 protein;KIAA0746;c21;UP;
212256_at;Hs.107260.1;UDP-N-acetyl-alpha-D-galactosamine:polypeptide ;GALNT10;c21;UP;
;;N-acetylgalactosaminyltransferase 10 (GalNAc-T10);;;;
212133_at;Hs.83724.0;Cytoplasmic FMR1 interacting protein 1;CYFIP1;c21;UP;
211317_s_at;g2827295;CASP8 and FADD-like apoptosis regulator;CFLAR;c21;UP;D
210869_s_at;g530047;melanoma cell adhesion molecule;MCAM;c21;UP;D
210721_s_at;g7649809;p21(CDKN1A)-activated kinase 7;PAK7;c21;UP;D
210674_s_at;g5456901;protocadherin alpha 9 /// ;PCDHA1 /// ;c21;UP;D
;;protocadherin alpha subfamily C, 2 /// ;PCDHA10 /// ;;;
;;protocadherin alpha subfamily C, 1 /// ;PCDHA11 /// ;;;
;;protocadherin alpha 13 /// ;PCDHA12 /// ;;;
;;protocadherin alpha 12 /// ;PCDHA13 /// ;;;
;;protocadherin alpha 11 /// ;PCDHA2 /// ;;;
;;protocadherin alpha 10 /// ;PCDHA3 /// ;;;
;;protocadherin alpha 8 /// ;PCDHA4 /// ;;;
;;protocadherin alpha 7 /// ;PCDHA5 /// ;;;
;;protocadherin alpha 6 /// ;PCDHA6 /// ;;;
;;protocadherin alpha 5 /// ;PCDHA7 /// ;;;
;;protocadherin alpha 4 /// ;PCDHA8 /// ;;;
;;protocadherin alpha 3 /// ;PCDHA9 /// ;;;
;;protocadherin alpha 2 /// ;PCDHAC1 /// ;;;
;;protocadherin alpha 1;PCDHAC2;;;
210380_s_at;g4761540;calcium channel, voltage-dependent, T type, alpha ;CACNA1G;c21;UP;
;;1G subunit;;;;
210357_s_at;g12653766;spermine oxidase;SMOX;c21;UP;
210136_at;Hs.69547.4;myelin basic protein;MBP;c21;UP;D
210044_s_at;g12803898;lymphoblastic leukemia derived sequence 1;LYL1;c21;UP;
209929_s_at;g5031140;inhibitor of kappa light polypeptide gene enhancer ;IKBKG;c21;UP;D
;;in B-cells, kinase gamma;;;;
209839_at;g12052943;dynamin 3;DNM3;c21;UP;
209793_at;Hs.7117.1;glutamate receptor, ionotropic, AMPA 1;GRIA1;c21;UP;
209726_at;g4126973;carbonic anhydrase XI;CA11;c21;UP;
209558_s_at;g3721835;huntingtin interacting protein 1 related /// ;HIP1R /// ;c21;UP;
;;similar to huntingtin interacting protein 1 related;LOC728014;;;
209212_s_at;g8272417;Kruppel-like factor 5 (intestinal);KLF5;c21;UP;D
208981_at;Hs.78146.0;platelet/endothelial cell adhesion molecule ;PECAM1;c21;UP;
;;(CD31 antigen);;;;
208850_s_at;Hs.125359.0;Thy-1 cell surface antigen;THY1;c21;UP;D
208741_at;Hs.23964.0;Sin3A-associated protein, 18kDa;SAP18;c21;UP;
208632_at;Hs.5094.1;ring finger protein 10;RNF10;c21;UP;
208353_x_at;g10947047;ankyrin 1, erythrocytic;ANK1;c21;UP;D
208352_x_at;g10947045;ankyrin 1, erythrocytic;ANK1;c21;UP;D
208116_s_at;g5174520;mannosidase, alpha, class 1A, member 1;MAN1A1;c21;UP;
207443_at;g11141398;nuclear receptor subfamily 2, group E, member 1;NR2E1;c21;UP;D
206898_at;g12656654;cadherin 19, type 2;CDH19;c21;UP;
206159_at;g11641417;growth differentiation factor 10;GDF10;c21;UP;D
206144_at;g9257194;membrane associated guanylate kinase, WW and ;MAGI1;c21;UP;D
;;PDZ domain containing 1;;;;
206119_at;g4502406;betaine-homocysteine methyltransferase;BHMT;c21;UP;
206001_at;g4505448;neuropeptide Y;NPY;c21;UP;
205931_s_at;g4758499;cAMP responsive element binding protein 5;CREB5;c21;UP;
205893_at;g7662469;neuroligin 1;NLGN1;c21;UP;D
205889_s_at;g7662177;janus kinase and microtubule interacting protein 2;JAKMIP2;c21;UP;
205824_at;g4504518;heat shock 27kDa protein 2;HSPB2;c21;UP;D
205818_at;g7657008;deleted in bladder cancer 1;DBC1;c21;UP;D
205674_x_at;g11125765;FXYD domain containing ion transport regulator 2;FXYD2;c21;UP;
205591_at;g5453546;olfactomedin 1;OLFM1;c21;UP;D
205574_x_at;g4502420;bone morphogenetic protein 1;BMP1;c21;UP;D
205391_x_at;g178645;ankyrin 1, erythrocytic;ANK1;c21;UP;D
205289_at;Hs.73853.0;bone morphogenetic protein 2;BMP2;c21;UP;D
205229_s_at;Hs.21016.0;coagulation factor C homolog, cochlin (Limulus ;COCH;c21;UP;
;;polyphemus);;;;
205011_at;g7657310;loss of heterozygosity, 11, chromosomal region 2, ;LOH11CR2A;c21;UP;
;;gene A;;;;
204974_at;Hs.27744.0;RAB3A, member RAS oncogene family;RAB3A;c21;UP;
204966_at;g4502356;brain-specific angiogenesis inhibitor 2;BAI2;c21;UP;
204811_s_at;g5174402;calcium channel, voltage-dependent, alpha 2/delta ;CACNA2D2;c21;UP;
;;subunit 2;;;;
204646_at;g4557874;dihydropyrimidine dehydrogenase;DPYD;c21;UP;
204572_s_at;g5453901;hCG1789710;hCG_1789710;c21;UP;
204547_at;g5803162;RAB40B, member RAS oncogene family;RAB40B;c21;UP;
204518_s_at;g4505990;peptidylprolyl isomerase C (cyclophilin C);PPIC;c21;UP;
204505_s_at;g4503580;erythrocyte membrane protein band 4.9 (dematin);EPB49;c21;UP;
204287_at;g4759199;synaptogyrin 1;SYNGR1;c21;UP;
204000_at;g7705366;guanine nucleotide binding protein (G protein), beta 5;GNB5;c21;UP;
203788_s_at;Hs.171921.0;sema domain, immunoglobulin domain (Ig), short basic ;SEMA3C;c21;UP;D
;;domain, secreted, (semaphorin) 3C;;;;
203758_at;Hs.75262.0;cathepsin O;CTSO;c21;UP;
203662_s_at;g4507552;tropomodulin 1;TMOD1;c21;UP;
203633_at;Hs.259785.0;carnitine palmitoyltransferase 1A (liver);CPT1A;c21;UP;
203596_s_at;g6912629;interferon-induced protein with tetratricopeptide ;IFIT5;c21;UP;
;;repeats 5;;;;
203498_at;g5032234;Down syndrome critical region gene 1-like 1;DSCR1L1;c21;UP;D
203054_s_at;g11560140;T-cell leukemia translocation altered gene;TCTA;c21;UP;
203042_at;g4504956;lysosomal-associated membrane protein 2;LAMP2;c21;UP;
202948_at;g4504658;interleukin 1 receptor, type I;IL1R1;c21;UP;
202815_s_at;g5453681;hexamethylene bis-acetamide inducible 1;HEXIM1;c21;UP;
202644_s_at;g5454131;tumor necrosis factor, alpha-induced protein 3;TNFAIP3;c21;UP;D
202368_s_at;Hs.153954.0;translocation associated membrane protein 2;TRAM2;c21;UP;
202192_s_at;g5360211;growth arrest-specific 7;GAS7;c21;UP;D
202073_at;Hs.278898.0;optineurin;OPTN;c21;UP;D
201984_s_at;g4885198;epidermal growth factor receptor (erythroblastic ;EGFR;c21;UP;D
;;leukemia viral (v-erb-b) oncogene homolog, avian);;;;
201866_s_at;g4504132;nuclear receptor subfamily 3, group C, member 1 ;NR3C1;c21;UP;D
;;(glucocorticoid receptor);;;;
1598_g_at;L13720;growth arrest-specific 6;GAS6;c21;UP;D
1569269_s_at;Hs2.400041.1;SLIT-ROBO Rho GTPase activating protein 1;SRGAP1;c21;UP;
1560525_at;Hs2.385582.1;Homo sapiens, clone IMAGE:4723630, mRNA;---;c21;UP;
1558856_at;Hs2.334481.1;DMRT-like family A2;DMRTA2;c21;UP;D
1556046_a_at;Hs2.12513.1;hypothetical protein LOC157627;LOC157627;c21;UP;
1555950_a_at;Hs2.1369.3;CD55 molecule, decay accelerating factor for ;CD55;c21;UP;
;;complement (Cromer blood group);;;;
1555602_a_at;Hs2.1701.3;ELAV (embryonic lethal, abnormal vision, ;ELAVL3;c21;UP;D
;;Drosophila)-like 3 (Hu antigen C);;;;
1554863_s_at;Hs2.127751.2;docking protein 5;DOK5;c21;UP;
1554334_a_at;Hs2.76853.2;DnaJ (Hsp40) homolog, subfamily A, member 4;DNAJA4;c21;UP;
1553422_s_at;Hs2.57937.4;ataxin 2-binding protein 1;A2BP1;c21;UP;
1552646_at;Hs2.64310.2;interleukin 11 receptor, alpha;IL11RA;c21;UP;
1552330_at;Hs2.114318.1;hypothetical protein MGC16385;MGC16385;c21;UP;
57163_at;4893761_RC;elongation of very long chain fatty acids (FEN1/Elo2, ;ELOVL1;c22;;
;;SUR4/Elo3, yeast)-like 1;;;;
244579_at;Hs.253594.0;Transcribed locus;---;c22;;
243756_at;Hs.120855.0;---;---;c22;;
243305_at;Hs.270050.0;Transcribed locus;---;c22;;
242824_at;Hs.314101.0;Transcribed locus;---;c22;;
241827_at;Hs.262036.0;zinc finger protein 615;ZNF615;c22;;
239340_at;Hs.240905.0;Transcribed locus, moderately similar to XP_414124.2  ;---;c22;;
;;similar to KIAA0390 [Gallus gallus];;;;
238885_at;Hs.292453.0;Hypothetical protein LOC286025;LOC286025;c22;;
238878_at;Hs.103538.0;aristaless related homeobox;ARX;c22;;D
238577_s_at;Hs.32135.0;Transcribed locus;---;c22;;
237802_at;Hs.13390.0;XK, Kell blood group complex subunit-related family, ;XKR4;c22;;
;;member 4;;;;
237239_at;Hs.189079.0;Transcribed locus;---;c22;;
236151_at;Hs.20527.0;KIAA1853;KIAA1853;c22;;
236016_at;Hs.127211.0;CDNA FLJ38419 fis, clone FEBRA2009846;---;c22;;
232531_at;Hs.27607.0;empty spiracles homeobox 2 opposite strand;EMX2OS;c22;;
232522_at;Hs.288565.0;CDNA: FLJ21484 fis, clone COL05256;---;c22;;
232355_at;Hs.24610.0;small nucleolar RNA, C/D box 114-3;SNORD114-3;c22;;
232286_at;Hs.188173.0;CDNA FLJ12187 fis, clone MAMMA1000831;---;c22;;
232176_at;Hs.288381.0;SLIT and NTRK-like family, member 6;SLITRK6;c22;;D
231867_at;Hs.173560.0;odz, odd Oz/ten-m homolog 2 (Drosophila);ODZ2;c22;;
231532_at;Hs.167988.2;Neural cell adhesion molecule 1;NCAM1;c22;;D
231382_at;Hs.87191.0;Fibroblast growth factor 18;FGF18;c22;;D
231078_at;Hs.300496.5;---;---;c22;;
230968_at;Hs.12549.0;Full-length cDNA clone CS0DF032YA11 of Fetal brain ;---;c22;;
;;of Homo sapiens (human);;;;
230932_at;Hs.8038.0;Transcribed locus;---;c22;;
230821_at;Hs.178379.0;CDNA clone IMAGE:3827723;---;c22;;
230660_at;Hs.287406.0;SERTA domain containing 4;SERTAD4;c22;;
230497_at;Hs.45209.0;bruno-like 5, RNA binding protein (Drosophila);BRUNOL5;c22;;
230341_x_at;Hs.134535.0;ADAM metallopeptidase with thrombospondin type 1 ;ADAMTS10;c22;;
;;motif, 10;;;;
230311_s_at;Hs.135118.0;PR domain containing 6;PRDM6;c22;;
229997_at;Hs.122730.0;vang-like 1 (van gogh, Drosophila);VANGL1;c22;;D
229969_at;Hs.26904.0;Transcribed locus;---;c22;;
229400_at;Hs.188023.0;homeobox D10;HOXD10;c22;;D
229281_at;Hs.47314.0;Transcribed locus;---;c22;;
229172_at;Hs.11455.0;heat shock 70kD protein 12B;HSPA12B;c22;;
228635_at;Hs.146858.0;protocadherin 10;PCDH10;c22;;
228333_at;Hs.293676.0;Full length insert cDNA clone YT94E02;---;c22;;
227641_at;Hs.290943.0;F-box and leucine-rich repeat protein 16;FBXL16;c22;;
227497_at;Hs.196008.0;CDNA FLJ11723 fis, clone HEMBA1005314;---;c22;;
227410_at;Hs.39168.0;family with sequence similarity 43, member A;FAM43A;c22;;
227320_at;Hs.21835.0;family with sequence similarity 101, member A;FAM101A;c22;;
227277_at;Hs.33074.0;CDNA FLJ41088 fis, clone ASTRO2002459;---;c22;;
227099_s_at;Hs.127824.0;hypothetical LOC387763;LOC387763;c22;;
227082_at;Hs.193784.0;"MRNA; cDNA DKFZp586K1922 (from clone ";---;c22;;
;;DKFZp586K1922);;;;
226959_at;Hs.8087.2;Hypothetical protein LOC283070;LOC283070;c22;;
226939_at;Hs.44833.0;cytoplasmic polyadenylation element binding protein 2;CPEB2;c22;;
226931_at;Hs.317596.0;transmembrane and tetratricopeptide repeat containing 1;TMTC1;c22;;
226929_at;Hs.293993.0;5,10-methylenetetrahydrofolate reductase (NADPH);MTHFR;c22;;
226895_at;Hs.184771.3;Nuclear factor I/C (CCAAT-binding transcription factor);NFIC;c22;;D
226765_at;Hs.324648.1;Spectrin, beta, non-erythrocytic 1;SPTBN1;c22;;
226638_at;Hs.13233.1;Rho GTPase activating protein 23;ARHGAP23;c22;;
226542_at;Hs.90035.0;Full-length cDNA clone CS0DJ002YF02 of T cells ;---;c22;;
;;(Jurkat cell line) Cot 10-normalized of Homo sapiens ;;;;
;;(human);;;;
226273_at;Hs.18612.0;chloride channel 5 (nephrolithiasis 2, X-linked, ;CLCN5;c22;;
;;Dent disease);;;;
226272_at;Hs.22380.1;Full length insert cDNA clone ZD79H10;---;c22;;
226224_at;Hs.321775.1;forkhead box K2;FOXK2;c22;;
226018_at;Hs.7913.0;chromosome 7 open reading frame 41;C7orf41;c22;;
225841_at;Hs.7962.0;chromosome 1 open reading frame 59;C1orf59;c22;;
225685_at;Hs.6774.0;CDNA FLJ31353 fis, clone MESAN2000264;---;c22;;
225512_at;Hs.23853.0;zinc finger and BTB domain containing 38;ZBTB38;c22;;
224977_at;Hs.167578.0;chromosome 6 open reading frame 89;C6orf89;c22;;
224784_at;Hs.5241.1;myeloid/lymphoid or mixed-lineage leukemia (trithorax ;MLLT6;c22;;
;;"homolog, Drosophila); translocated to, 6";;;;
224325_at;g13623798;frizzled homolog 8 (Drosophila);FZD8;c22;;D
223092_at;Hs.168640.1;ankylosis, progressive homolog (mouse);ANKH;c22;;D
222835_at;Hs.170345.0;thrombospondin, type I, domain containing 4;THSD4;c22;;
222133_s_at;Hs.288435.0;PHD finger protein 20-like 1;PHF20L1;c22;;
220761_s_at;g7705559;TAO kinase 3;TAOK3;c22;;
220316_at;g11545846;neuronal PAS domain protein 3;NPAS3;c22;;
219935_at;g5901887;ADAM metallopeptidase with thrombospondin type 1 ;ADAMTS5;c22;;
;;motif, 5 (aggrecanase-2);;;;
219463_at;g7110632;chromosome 20 open reading frame 103;C20orf103;c22;;
219301_s_at;Hs.106552.0;contactin associated protein-like 2;CNTNAP2;c22;;
218831_s_at;g4758345;Fc fragment of IgG, receptor, transporter, alpha;FCGRT;c22;;
218651_s_at;g8922933;La ribonucleoprotein domain family, member 6;LARP6;c22;;
216831_s_at;Hs.307345.0;"runt-related transcription factor 1; translocated to, 1 ";RUNX1T1;c22;;D
;;(cyclin D-related);;;;
215828_at;Hs.283850.0;"MRNA; cDNA DKFZp547C126 (from clone ";---;c22;;
;;DKFZp547C126);;;;
215606_s_at;Hs.293705.1;ELKS/RAB6-interacting/CAST family member 1;ERC1;c22;;D
215290_at;Hs.13415.0;Clone 24571 mRNA sequence;---;c22;;
213920_at;Hs.12784.0;cut-like 2 (Drosophila);CUTL2;c22;;
213768_s_at;Hs.1619.1;achaete-scute complex homolog 1 (Drosophila);ASCL1;c22;;D
213484_at;Hs.66187.0;Clone 23700 mRNA sequence;---;c22;;
213436_at;Hs.75110.1;cannabinoid receptor 1 (brain);CNR1;c22;;
213388_at;Hs.52792.0;similar to phosphodiesterase 4D interacting protein ;LOC727942;c22;;
;;isoform 2;;;;
213329_at;Hs.5003.0;SLIT-ROBO Rho GTPase activating protein 2;SRGAP2;c22;;
213268_at;Hs.26319.0;calmodulin binding transcription activator 1;CAMTA1;c22;;
213222_at;Hs.41143.0;phospholipase C, beta 1 (phosphoinositide-specific);PLCB1;c22;;
212791_at;Hs.112023.0;hypothetical protein FLJ38984;FLJ38984;c22;;
212669_at;Hs.250857.1;calcium/calmodulin-dependent protein kinase ;CAMK2G;c22;;
;;(CaM kinase) II gamma;;;;
212486_s_at;Hs.169370.1;FYN oncogene related to SRC, FGR, YES;FYN;c22;;D
212448_at;Hs.12017.1;neural precursor cell expressed, developmentally ;NEDD4L;c22;;
;;down-regulated 4-like;;;;
212359_s_at;Hs.65135.0;KIAA0913;KIAA0913;c22;;
211973_at;Hs.188882.0;AF034176 Human mRNA (Tripodis and Ragoussis) ;---;c22;;
;;Homo sapiens cDNA clone ntcon5 contig;;;;
211538_s_at;g4204879;heat shock 70kDa protein 2;HSPA2;c22;;D
211466_at;g1916623;nuclear factor I/B;NFIB;c22;;
210511_s_at;g186414;inhibin, beta A (activin A, activin AB alpha polypeptide);INHBA;c22;;D
209987_s_at;g12803078;achaete-scute complex homolog 1 (Drosophila);ASCL1;c22;;D
209914_s_at;Hs.22998.0;neurexin 1;NRXN1;c22;;D
209600_s_at;g545593;acyl-Coenzyme A oxidase 1, palmitoyl;ACOX1;c22;;
209475_at;g5814096;ubiquitin specific peptidase 15;USP15;c22;;
209447_at;g2895592;spectrin repeat containing, nuclear envelope 1;SYNE1;c22;;D
209300_s_at;g12804070;NECAP endocytosis associated 1;NECAP1;c22;;
209002_s_at;g13112006;calcium binding and coiled-coil domain 1;CALCOCO1;c22;;
208992_s_at;g12653684;signal transducer and activator of transcription 3 ;STAT3;c22;;D
;;(acute-phase response factor);;;;
206408_at;g7662101;leucine rich repeat transmembrane neuronal 2;LRRTM2;c22;;
205760_s_at;g8670533;8-oxoguanine DNA glycosylase;OGG1;c22;;
205637_s_at;g4506932;SH3-domain GRB2-like 3;SH3GL3;c22;;D
205434_s_at;Hs.135941.0;AP2 associated kinase 1;AAK1;c22;;
205143_at;g4758083;neurocan;NCAN;c22;;
204967_at;g4502174;shroom family member 2;SHROOM2;c22;;D
204730_at;g7662015;regulating synaptic membrane exocytosis 3;RIMS3;c22;;
204633_s_at;g3411156;ribosomal protein S6 kinase, 90kDa, polypeptide 5;RPS6KA5;c22;;
204491_at;Hs.172081.0;phosphodiesterase 4D, cAMP-specific ;PDE4D;c22;;
;;(phosphodiesterase E3 dunce homolog, Drosophila);;;;
204440_at;g4757945;CD83 molecule;CD83;c22;;
204439_at;g5803026;interferon-induced protein 44-like;IFI44L;c22;;
204411_at;g8922142;kinesin family member 21B;KIF21B;c22;;
204334_at;Hs.21599.0;Kruppel-like factor 7 (ubiquitous);KLF7;c22;;D
204062_s_at;Hs.151406.0;unc-51-like kinase 2 (C. elegans);ULK2;c22;;
204045_at;g4759215;transcription elongation factor A (SII)-like 1;TCEAL1;c22;;
203973_s_at;g4885130;CCAAT/enhancer binding protein (C/EBP), delta;CEBPD;c22;;D
